ID_Aluno,First_Name,Last_Name,Email,Gender,Age,Parent_Education_Level,Family_Income_Level
S3891,Omar,Smith,student2891@university.com,Female,24,Bachelor's,Low
S3892,Sara,Williams,student2892@university.com,Male,20,Master's,Low
S3893,Ali,Williams,student2893@university.com,Female,23,,Medium
S3894,Omar,Davis,student2894@university.com,Female,23,Bachelor's,Medium
S3895,Omar,Davis,student2895@university.com,Female,22,High School,Medium
S3896,Sara,Williams,student2896@university.com,Male,22,Bachelor's,Medium
S3897,John,Johnson,student2897@university.com,Male,23,PhD,Low
S3898,Sara,Brown,student2898@university.com,Male,23,Master's,High
S3899,Emma,Brown,student2899@university.com,Male,19,High School,Medium
S3900,Sara,Brown,student2900@university.com,Female,19,Bachelor's,High
S3901,Sara,Brown,student2901@university.com,Female,20,,High
S3902,Ali,Williams,student2902@university.com,Female,24,,Low
S3903,Sara,Smith,student2903@university.com,Male,21,Master's,High
S3904,Liam,Williams,student2904@university.com,Male,24,High School,High
S3905,Omar,Brown,student2905@university.com,Male,19,,Low
S3906,Liam,Williams,student2906@university.com,Female,20,,Low
S3907,Ali,Brown,student2907@university.com,Male,24,,High
S3908,Maria,Jones,student2908@university.com,Male,18,,Low
S3909,John,Davis,student2909@university.com,Female,22,Bachelor's,High
S3910,Liam,Smith,student2910@university.com,Female,24,Bachelor's,Low
S3911,Ali,Jones,student2911@university.com,Male,21,Master's,Medium
S3912,Emma,Johnson,student2912@university.com,Female,20,Bachelor's,Medium
S3913,Maria,Williams,student2913@university.com,Male,24,High School,High
S3914,Ali,Johnson,student2914@university.com,Female,23,High School,Medium
S3915,Ali,Williams,student2915@university.com,Female,18,PhD,Low
S3916,John,Davis,student2916@university.com,Female,22,,Medium
S3917,Omar,Jones,student2917@university.com,Male,18,,Low
S3918,Liam,Davis,student2918@university.com,Male,20,PhD,Medium
S3919,Emma,Brown,student2919@university.com,Male,19,PhD,Medium
S3920,Ahmed,Davis,student2920@university.com,Female,22,,Low
S3921,Liam,Davis,student2921@university.com,Female,18,Master's,Medium
S3922,Ahmed,Brown,student2922@university.com,Female,19,,Low
S3923,Ali,Williams,student2923@university.com,Female,21,,High
S3924,Sara,Brown,student2924@university.com,Male,20,PhD,Low
S3925,Emma,Jones,student2925@university.com,Male,20,PhD,Medium
S3926,Maria,Davis,student2926@university.com,Male,22,,High
S3927,Sara,Brown,student2927@university.com,Female,18,,High
S3928,Sara,Davis,student2928@university.com,Female,21,Bachelor's,Medium
S3929,Liam,Jones,student2929@university.com,Male,23,,Low
S3930,Emma,Johnson,student2930@university.com,Female,22,PhD,Medium
S3931,Omar,Jones,student2931@university.com,Male,23,High School,High
S3932,Ali,Smith,student2932@university.com,Female,22,,Low
S3933,Ali,Smith,student2933@university.com,Female,18,High School,Low
S3934,Ali,Smith,student2934@university.com,Male,21,Bachelor's,Medium
S3935,Ali,Davis,student2935@university.com,Male,18,High School,Medium
S3936,Liam,Williams,student2936@university.com,Female,20,Master's,Low
S3937,Ahmed,Williams,student2937@university.com,Male,23,,Medium
S3938,Ali,Williams,student2938@university.com,Male,19,Bachelor's,Low
S3939,Ahmed,Davis,student2939@university.com,Female,24,High School,Low
S3940,Ahmed,Jones,student2940@university.com,Female,20,PhD,High
S3941,Omar,Williams,student2941@university.com,Female,20,,Medium
S3942,Ali,Johnson,student2942@university.com,Male,23,,Low
S3943,John,Smith,student2943@university.com,Female,22,Bachelor's,High
S3944,Maria,Jones,student2944@university.com,Female,20,Master's,Low
S3945,Sara,Smith,student2945@university.com,Female,24,PhD,Low
S3946,Ahmed,Williams,student2946@university.com,Female,21,High School,High
S3947,Emma,Jones,student2947@university.com,Female,20,Master's,Low
S3948,Emma,Brown,student2948@university.com,Male,21,,High
S3949,Maria,Johnson,student2949@university.com,Female,18,High School,Medium
S3950,Emma,Williams,student2950@university.com,Female,22,Bachelor's,Medium
S3951,John,Williams,student2951@university.com,Male,21,,Medium
S3952,Emma,Johnson,student2952@university.com,Female,20,Master's,Medium
S3953,Sara,Johnson,student2953@university.com,Female,22,High School,High
S3954,Sara,Brown,student2954@university.com,Male,24,Bachelor's,Low
S3955,Ahmed,Williams,student2955@university.com,Female,22,Master's,High
S3956,Ali,Davis,student2956@university.com,Male,21,,High
S3957,Omar,Williams,student2957@university.com,Female,21,,Medium
S3958,John,Smith,student2958@university.com,Male,19,,Low
S3959,Ahmed,Jones,student2959@university.com,Male,19,Master's,Low
S3960,John,Jones,student2960@university.com,Female,22,,Low
S3961,Ali,Smith,student2961@university.com,Male,23,PhD,Low
S3962,Liam,Jones,student2962@university.com,Male,23,Master's,Low
S3963,Emma,Johnson,student2963@university.com,Female,19,Master's,Medium
S3964,Emma,Jones,student2964@university.com,Female,20,High School,Medium
S3965,Omar,Jones,student2965@university.com,Male,18,PhD,High
S3966,Ali,Smith,student2966@university.com,Female,22,Master's,Medium
S3967,Ahmed,Brown,student2967@university.com,Male,18,Bachelor's,Low
S3968,Omar,Jones,student2968@university.com,Male,19,Master's,Low
S3969,Ali,Davis,student2969@university.com,Female,21,PhD,Medium
S3970,Maria,Jones,student2970@university.com,Female,24,Master's,Medium
S3971,Sara,Brown,student2971@university.com,Male,22,,Medium
S3972,Omar,Smith,student2972@university.com,Female,19,PhD,Low
S3973,Omar,Brown,student2973@university.com,Female,20,Bachelor's,High
S3974,Ahmed,Smith,student2974@university.com,Male,24,PhD,Low
S3975,John,Johnson,student2975@university.com,Male,22,Master's,Low
S3976,Maria,Smith,student2976@university.com,Male,22,Bachelor's,Medium
S3977,Ahmed,Johnson,student2977@university.com,Male,23,Bachelor's,Medium
S3978,Ali,Johnson,student2978@university.com,Male,21,Bachelor's,Medium
S3979,Ali,Smith,student2979@university.com,Male,22,,Low
S3980,Ali,Davis,student2980@university.com,Female,21,PhD,Low
S3981,Liam,Williams,student2981@university.com,Male,19,Master's,Low
S3982,Ali,Smith,student2982@university.com,Female,20,,Medium
S3983,John,Jones,student2983@university.com,Female,24,Bachelor's,Medium
S3984,Maria,Davis,student2984@university.com,Male,24,Master's,Medium
S3985,Emma,Davis,student2985@university.com,Female,20,High School,High
S3986,Sara,Jones,student2986@university.com,Male,22,Master's,Low
S3987,John,Williams,student2987@university.com,Female,22,,Medium
S3988,John,Davis,student2988@university.com,Male,19,,Low
S3989,Liam,Johnson,student2989@university.com,Male,23,Bachelor's,Medium
S3990,Emma,Williams,student2990@university.com,Male,23,High School,Medium
S3991,Emma,Jones,student2991@university.com,Male,23,,Medium
S3992,Sara,Williams,student2992@university.com,Female,21,Bachelor's,Low
S3993,Sara,Smith,student2993@university.com,Female,23,High School,Low
S3994,Emma,Williams,student2994@university.com,Female,20,PhD,High
S3995,Ali,Johnson,student2995@university.com,Female,24,,High
S3996,John,Smith,student2996@university.com,Female,24,PhD,Low
S3997,Ahmed,Brown,student2997@university.com,Male,21,Master's,Medium
S3998,Sara,Jones,student2998@university.com,Male,19,,Low
S3999,Liam,Jones,student2999@university.com,Male,20,PhD,Medium
S4000,Liam,Williams,student3000@university.com,Male,24,PhD,Medium
S4001,Sara,Davis,student3001@university.com,Male,20,Bachelor's,Low
S4002,Emma,Smith,student3002@university.com,Female,24,Master's,Medium
S4003,Maria,Brown,student3003@university.com,Male,18,,Medium
S4004,Ahmed,Smith,student3004@university.com,Male,19,,Low
S4005,Ahmed,Jones,student3005@university.com,Female,19,,Medium
S4006,Sara,Smith,student3006@university.com,Female,18,High School,Low
S4007,Ali,Brown,student3007@university.com,Male,21,,High
S4008,Maria,Davis,student3008@university.com,Male,24,High School,Low
S4009,Ahmed,Williams,student3009@university.com,Female,24,,Low
S4010,Sara,Johnson,student3010@university.com,Male,24,High School,Low
S4011,Liam,Smith,student3011@university.com,Male,23,Master's,High
S4012,Ahmed,Johnson,student3012@university.com,Male,23,High School,Medium
S4013,Omar,Jones,student3013@university.com,Female,23,Master's,Medium
S4014,Maria,Williams,student3014@university.com,Male,23,Master's,Low
S4015,Maria,Williams,student3015@university.com,Male,23,,Low
S4016,Omar,Smith,student3016@university.com,Female,18,Master's,Medium
S4017,John,Davis,student3017@university.com,Female,19,,Low
S4018,Liam,Williams,student3018@university.com,Female,21,Master's,High
S4019,Omar,Smith,student3019@university.com,Male,20,PhD,Medium
S4020,Emma,Smith,student3020@university.com,Female,23,Bachelor's,Low
S4021,Emma,Johnson,student3021@university.com,Male,18,,Low
S4022,Sara,Williams,student3022@university.com,Female,24,,Low
S4023,Maria,Smith,student3023@university.com,Male,21,Master's,Low
S4024,John,Johnson,student3024@university.com,Female,21,High School,Low
S4025,John,Brown,student3025@university.com,Male,21,,Low
S4026,Ahmed,Johnson,student3026@university.com,Male,18,Bachelor's,High
S4027,Ahmed,Johnson,student3027@university.com,Female,20,High School,Low
S4028,Omar,Smith,student3028@university.com,Female,23,High School,High
S4029,John,Jones,student3029@university.com,Male,21,Master's,Medium
S4030,Omar,Jones,student3030@university.com,Female,18,Bachelor's,High
S4031,Liam,Davis,student3031@university.com,Male,24,Bachelor's,Medium
S4032,Omar,Jones,student3032@university.com,Female,19,High School,Low
S4033,Ahmed,Johnson,student3033@university.com,Female,24,Bachelor's,High
S4034,Maria,Davis,student3034@university.com,Male,18,,Low
S4035,Omar,Smith,student3035@university.com,Female,18,Master's,Low
S4036,Ali,Williams,student3036@university.com,Female,18,Master's,High
S4037,Maria,Johnson,student3037@university.com,Male,21,PhD,Low
S4038,John,Johnson,student3038@university.com,Male,18,PhD,Medium
S4039,John,Davis,student3039@university.com,Female,19,Bachelor's,High
S4040,Omar,Smith,student3040@university.com,Male,21,,Medium
S4041,Maria,Brown,student3041@university.com,Female,24,Bachelor's,Medium
S4042,Ahmed,Johnson,student3042@university.com,Female,19,PhD,Medium
S4043,Ahmed,Brown,student3043@university.com,Male,22,,Medium
S4044,Emma,Brown,student3044@university.com,Male,24,Master's,High
S4045,John,Jones,student3045@university.com,Male,18,Master's,Medium
S4046,Sara,Smith,student3046@university.com,Male,23,,Medium
S4047,Emma,Brown,student3047@university.com,Male,23,PhD,Medium
S4048,Ahmed,Smith,student3048@university.com,Male,21,High School,Medium
S4049,Maria,Jones,student3049@university.com,Female,23,Bachelor's,High
S4050,Liam,Smith,student3050@university.com,Female,24,Master's,Low
S4051,Ahmed,Johnson,student3051@university.com,Male,21,PhD,Low
S4052,Maria,Brown,student3052@university.com,Female,24,High School,Medium
S4053,Emma,Smith,student3053@university.com,Female,18,,Low
S4054,John,Williams,student3054@university.com,Female,20,,High
S4055,Ahmed,Smith,student3055@university.com,Female,20,,High
S4056,Omar,Brown,student3056@university.com,Male,19,PhD,Low
S4057,Maria,Jones,student3057@university.com,Female,18,,Low
S4058,John,Jones,student3058@university.com,Female,23,Master's,Medium
S4059,Liam,Brown,student3059@university.com,Male,18,,Low
S4060,Liam,Johnson,student3060@university.com,Male,22,High School,High
S4061,Sara,Johnson,student3061@university.com,Male,20,Master's,Low
S4062,Maria,Jones,student3062@university.com,Male,23,PhD,High
S4063,Emma,Jones,student3063@university.com,Female,24,Bachelor's,Medium
S4064,Sara,Brown,student3064@university.com,Male,24,PhD,Medium
S4065,Sara,Johnson,student3065@university.com,Female,20,PhD,Low
S4066,Ali,Jones,student3066@university.com,Female,18,PhD,High
S4067,Ahmed,Johnson,student3067@university.com,Male,23,Bachelor's,Low
S4068,Maria,Jones,student3068@university.com,Male,19,Master's,Low
S4069,Sara,Smith,student3069@university.com,Male,24,PhD,Low
S4070,Ali,Williams,student3070@university.com,Male,18,High School,Medium
S4071,Emma,Davis,student3071@university.com,Male,19,Master's,Low
S4072,John,Smith,student3072@university.com,Male,23,PhD,Medium
S4073,Omar,Davis,student3073@university.com,Female,20,Bachelor's,High
S4074,Omar,Jones,student3074@university.com,Female,22,PhD,Medium
S4075,Maria,Williams,student3075@university.com,Female,21,PhD,Low
S4076,Sara,Williams,student3076@university.com,Female,20,,Low
S4077,Omar,Jones,student3077@university.com,Male,19,,Low
S4078,Ahmed,Jones,student3078@university.com,Male,18,Master's,High
S4079,Omar,Johnson,student3079@university.com,Female,24,,Low
S4080,Omar,Jones,student3080@university.com,Female,23,Bachelor's,Low
S4081,Omar,Brown,student3081@university.com,Female,20,,High
S4082,Liam,Jones,student3082@university.com,Male,24,Bachelor's,Medium
S4083,Ali,Brown,student3083@university.com,Male,24,PhD,Medium
S4084,Sara,Jones,student3084@university.com,Male,22,Master's,High
S4085,Ahmed,Johnson,student3085@university.com,Female,23,,Medium
S4086,Sara,Brown,student3086@university.com,Female,19,,Low
S4087,Liam,Smith,student3087@university.com,Male,23,Master's,Medium
S4088,Maria,Brown,student3088@university.com,Male,23,Bachelor's,Low
S4089,Maria,Johnson,student3089@university.com,Female,18,Bachelor's,Medium
S4090,Maria,Davis,student3090@university.com,Female,21,,High
S4091,Emma,Brown,student3091@university.com,Male,24,Bachelor's,High
S4092,Omar,Jones,student3092@university.com,Female,19,Bachelor's,Medium
S4093,Emma,Jones,student3093@university.com,Male,18,,Medium
S4094,Ali,Davis,student3094@university.com,Male,24,,Low
S4095,Maria,Johnson,student3095@university.com,Female,21,,Medium
S4096,Liam,Williams,student3096@university.com,Female,18,High School,Low
S4097,Ahmed,Jones,student3097@university.com,Female,21,,Medium
S4098,Sara,Smith,student3098@university.com,Male,21,High School,Medium
S4099,Omar,Johnson,student3099@university.com,Female,21,,Medium
S4100,John,Brown,student3100@university.com,Female,18,Bachelor's,Low
S4101,Ahmed,Brown,student3101@university.com,Male,23,High School,Low
S4102,Omar,Smith,student3102@university.com,Male,21,PhD,Low
S4103,Emma,Jones,student3103@university.com,Female,23,Bachelor's,Low
S4104,Emma,Johnson,student3104@university.com,Male,24,,Low
S4105,Ahmed,Smith,student3105@university.com,Male,24,,High
S4106,Emma,Jones,student3106@university.com,Male,19,Master's,Medium
S4107,Maria,Johnson,student3107@university.com,Female,22,Master's,High
S4108,Ali,Brown,student3108@university.com,Female,23,High School,Medium
S4109,Sara,Johnson,student3109@university.com,Male,24,High School,Low
S4110,Ali,Davis,student3110@university.com,Male,22,Bachelor's,Low
S4111,Omar,Williams,student3111@university.com,Male,21,,Low
S4112,Sara,Johnson,student3112@university.com,Female,22,High School,Medium
S4113,Liam,Williams,student3113@university.com,Male,22,,Low
S4114,Sara,Johnson,student3114@university.com,Male,21,,Low
S4115,Ali,Williams,student3115@university.com,Female,23,High School,High
S4116,Ahmed,Davis,student3116@university.com,Male,21,,Low
S4117,Sara,Brown,student3117@university.com,Female,19,,Medium
S4118,Liam,Jones,student3118@university.com,Female,20,,Low
S4119,Liam,Williams,student3119@university.com,Female,18,,High
S4120,Liam,Davis,student3120@university.com,Male,21,,Medium
S4121,Ali,Williams,student3121@university.com,Male,21,,Medium
S4122,Sara,Brown,student3122@university.com,Female,22,Master's,High
S4123,John,Williams,student3123@university.com,Male,19,,Medium
S4124,Ahmed,Davis,student3124@university.com,Female,24,,High
S4125,Maria,Davis,student3125@university.com,Male,24,PhD,High
S4126,Sara,Smith,student3126@university.com,Female,22,,Low
S4127,Liam,Brown,student3127@university.com,Female,23,,Low
S4128,John,Smith,student3128@university.com,Male,21,Master's,Medium
S4129,Maria,Brown,student3129@university.com,Male,21,Master's,Medium
S4130,Maria,Williams,student3130@university.com,Male,22,,High
S4131,Omar,Davis,student3131@university.com,Male,21,Bachelor's,Low
S4132,Sara,Smith,student3132@university.com,Female,23,PhD,Medium
S4133,Ali,Williams,student3133@university.com,Female,20,,Medium
S4134,Sara,Davis,student3134@university.com,Male,18,,Medium
S4135,John,Brown,student3135@university.com,Male,18,,Low
S4136,Maria,Davis,student3136@university.com,Female,18,PhD,Low
